Unnamed: 0,SMILES,mw
28911,[*]C1C(=O)[C@@H]2CC(C)=C(C)C[C@]2(C)C1=O,191.10720472
28912,[*]c1c(C)c(O)c(C)c2c1COC(C)C2,191.10720472
28913,[*]c1cc(C)c2c(c1)OC(C)(C)CC2O,191.10720472
28914,[*]c1ccc2c(c1)OC(C)(C)CC2OC,191.10720472
28915,[*]c1ccc2c(c1)OCCCCCCO2,191.10720472
28916,[*]c1ccc2c(c1C)OC(C)(C)CC2O,191.10720472
28917,[*]CC#CC#CCCCCCCC(=O)O,191.10720472
28918,[*]C[C@@H](CO)C[C@@H]1COc2ccccc21,191.10720472
28919,[*]C(=O)N/N=C1/C[C@H]2C[C@@H]1[C@H]1CCC[C@@H]12,191.1184381
28920,[*]C(=O)N/N=C\C1=CC[C@@H]2C[C@H]1C2(C)C,191.1184381
28921,[*]C(=O)NN=C1C2CC3CC(C2)CC1C3,191.1184381
28922,[*]c1ccc(/C=N/NC2CCCCC2)o1,191.1184381
28923,[*]CCC(=O)n1cccc/c1=N\C(C)C,191.1184381
28924,[*]CCCC(=O)NN(C)c1ccccc1,191.1184381
28925,[*][C@H](C(=O)NNc1ccccc1)C(C)C,191.1184381
28926,[*]C(=O)N/N=C/C1=CCC2CC1C2(C)C,191.1184381
28927,[*]C(=O)N/N=C/C1=CC[C@@H]2C[C@H]1C2(C)C,191.1184381
28928,[*]C(=O)N/N=C1/CC(C(=C)C)CC=C1C,191.1184381
28929,[*]C(=O)N/N=C1\CC(C(=C)C)CC=C1C,191.1184381
28930,[*]C(=O)N/N=C1\C[C@H](C(=C)C)CC=C1C,191.1184381
28931,[*]C(=O)N/N=C\C1=CCC2CC1C2(C)C,191.1184381
28933,[*]CC(=O)NNc1c(C)cc(C)cc1C,191.1184381
28935,[*]CCCC(=O)NNc1cccc(C)c1,191.1184381
28936,[*]CN(NC(=O)CCC)c1ccccc1,191.1184381
28937,[*]C[C@@H](C)C(=O)NNc1ccc(C)cc1,191.1184381
28938,[*]n1cccc/c1=N\C(=O)C(CC)CC,191.1184381
28939,[*]n1cccc/c1=N\C(=O)CC(C)(C)C,191.1184381
28940,[*][C@H]1N=C2C=NN(C3CCCCC3)[C@H]2N1,191.12967147999998
28941,[*]N1CCC2(C1)c1nc[nH]c1CCN2C,191.12967147999998
28942,[*]N1CCC2(CC1)NCCc1[nH]cnc12,191.12967147999998
28943,[*]N1CCC2(CC1)NCCc1nc[nH]c12,191.12967147999998
28944,[*]N1CCN(/N=C/c2cccn2C)CC1,191.12967147999998
28945,[*]N1CCN(/N=C\c2cccn2C)CC1,191.12967147999998
28946,[*][NH2+][C@@H]1CCCOc2cc(C)c(C)cc21,191.13046558409
28947,[*][NH2+][C@H]1CCCOc2c(C)cc(C)cc21,191.13046558409
28948,[*][NH2+][C@H]1CCCOc2cc(C)c(C)cc21,191.13046558409
28949,[*]C[C@@H](C[NH3+])C[C@@H]1COc2ccccc21,191.13046558409
28950,[*]C[C@@H](C[NH3+])C[C@H]1COc2ccccc21,191.13046558409
28951,[*]C[C@H](C[NH3+])C[C@H]1COc2ccccc21,191.13046558409
28952,[*]C1OC2CCCCC2C2=CCCCC21,191.143590228
28953,[*][C@@H]1O[C@H]2CCCC[C@@H]2C2=C1CCCC2,191.143590228
28954,[*]C1C(C)=CCC2C(C)(C)C(=O)CC12C,191.143590228
28955,[*]C1CCC2C3CC(=O)CC13CC2(C)C,191.143590228
28956,[*][C@@]12CO[C@@H](C=C)[C@@H](C(C)=C[C@H]1C)[C@@H]2C,191.143590228
28957,[*]C1(C)C(C)CCC2(C)C(C)=CCCC21,191.179975736
28958,[*]C1C(=C)CCC2C(C)(C)CCCC12C,191.179975736
28959,[*]C1C(C)=CCC2C(C)(C)CCCC12C,191.179975736
28960,[*]C1C2CCC3C2C(C)(C)CCCC13C,191.179975736
28961,[*]C1C2CCCCC2CC2CCCCC21,191.179975736
28962,[*]C1CC2=C(CC1(C)C)C(C)(C)CCC2,191.179975736
28963,[*][C@@H]1C(=C)CC[C@@H]2C(C)(C)CCC[C@@]12C,191.179975736
28964,[*][C@@]1(C)CC2=C(CCCC2(C)C)C[C@H]1C,191.179975736
28965,[*][C@@]1(C)[C@@H]2CCCC(=C)[C@]2(C)CC[C@H]1C,191.179975736
28966,[*][C@@]1(C)[C@H](C)CC=C2[C@@H]1CCCC2(C)C,191.179975736
28967,[*][C@@]1(C)[C@H](C)CC[C@@]2(C)C(C)=CCC[C@@H]21,191.179975736
28968,[*][C@@]1(C)[C@H](C)CC[C@]2(C)C(C)=CCC[C@@H]21,191.179975736
28969,[*][C@H]1C(=C)CCC2C(C)(C)CCC[C@@]21C,191.179975736
28970,[*][C@H]1C(=C)CC[C@H]2C(C)(C)CCC[C@]12C,191.179975736
28971,[*][C@H]1C(C)=CCC2C(C)(C)CCC[C@@]21C,191.179975736
28972,[*][C@]1(C)CC2=C(CCCC2(C)C)C[C@@H]1C,191.179975736
28973,[*][C@]1(C)[C@@H](C)CC[C@]2(C)C(=C)CCC[C@H]21,191.179975736
28974,[*][C@]1(C)[C@@H](C)CC[C@]2(C)C(C)=CCC[C@H]21,191.179975736
28975,[*]c1nc(Cl)nc(Cl)c1[N+](=O)[O-],191.9367566
28976,[*]S(=O)(=O)c1ccc([N+](=O)[O-])s1,191.942524544
28977,[*]S(=O)(=O)c1c[nH]c(=O)c(Cl)c1,191.952216636
28978,[*]OS(=O)(=O)c1ccc(Cl)nc1,191.952216636
28979,[*]c1ncnc2c1sc1ncsc12,191.969014064
28980,[*]N1C(=O)S[C@@H]2CS(=O)(=O)C[C@@H]21,191.978910052
28981,[*]c1sc2c(=O)[nH]c(=O)[nH]c2c1C#N,191.986772304
28982,[*]c1sc2c(O)nc(=O)[nH]c2c1C#N,191.986772304
28983,[*]NS(=O)(=O)/N=c1\sccn1C,191.990143432
28984,[*]S(=O)(=O)c1cc(N)c(F)cc1F,191.993080808
28985,[*]S(=O)(=O)c1cc(N)cc(F)c1F,191.993080808
28986,[*]c1c(F)cc(S(N)(=O)=O)cc1F,191.993080808
28987,[*]c1c/c(=N\c2ccccc2)ss1,191.994166192
28988,[*]c1sc2sc(C#N)c(C)c2c1C,191.994166192
28989,[*]c1c([N+](=O)[O-])cc(C#N)cc1[N+](=O)[O-],192.004530544
28990,[*]c1c([O-])c2c(O)cc(O)cc2oc1=O,192.00642180791002
28991,[*]c1nn2c(C)c(Cl)nnc2c1C#N,192.007697776
28992,[*]c1noc(=O)n1S(=O)(=O)N(C)C,192.007901672
28993,[*]c1nnc([S-])n1/N=C/c1ccco1,192.01113032791
28994,[*][C@H]1C(C#N)=C(N)N2C(=S)N=C([O-])[C@@H]12,192.01113032791
28995,[*]C(=O)N1C(=O)CSc2ccccc21,192.011924432
28996,[*]S(=O)(=O)c1ccc2ncccc2c1,192.011924432
28997,[*]S(=O)(=O)c1cccc2cccnc12,192.011924432
28998,[*]S(=O)(=O)c1cccc2cnccc12,192.011924432
28999,[*]S(=O)(=O)c1cccc2ncccc12,192.011924432
29000,[*]S(=O)(=O)c1cnc2ccccc2c1,192.011924432
29001,[*]c1nc2cc3c(cc2s1)OCCO3,192.011924432
29002,[*]c1nc2sc3c(c2c(=O)o1)CCC3,192.011924432
29003,[*]c1sc2ccc([N+](=O)[O-])cc2c1C,192.011924432
29004,[*]CC(=O)n1c(=O)sc2ccccc21,192.011924432
29005,[*]c1c(C=O)c2cccc(Cl)c2n1C,192.021616524
29006,[*]c1cc2c(Cl)ccc3c2n1CCO3,192.021616524
29007,[*]c1c(C)nc2c(Cl)cccc2c1O,192.021616524
29008,[*]c1c(C)nc2ccc(Cl)cc2c1O,192.021616524
29009,[*]c1c(Cl)c2ccccc2n(C)c1=O,192.021616524
29010,[*]c1c(Cl)n(C(C)=O)c2ccccc12,192.021616524
29011,[*]c1c[nH]c2c(C)c(Cl)ccc2c1=O,192.021616524
29012,[*]c1cc(=O)n(C)c2cc(Cl)ccc12,192.021616524
29013,[*]c1cc(=O)n(C)c2ccc(Cl)cc12,192.021616524
29014,[*]c1cc(O)nc2c(C)c(Cl)ccc12,192.021616524
29015,[*]c1cc2[nH]c(=O)c(C)cc2cc1Cl,192.021616524
29016,[*]c1cc2cc(C)c(Cl)cc2[nH]c1=O,192.021616524
29017,[*]c1ccc2c(Cl)cn(C)c(=O)c2c1,192.021616524
29018,[*]c1cn(C(C)=O)c2ccc(Cl)cc12,192.021616524
29019,[*]c1cn(C)c2c(Cl)cccc2c1=O,192.021616524
29020,[*]c1cnc2c(C)c(Cl)ccc2c1O,192.021616524
29021,[*]c1cnc2c(C)cc(Cl)cc2c1O,192.021616524
29022,[*]C1C=C(c2ccc(Cl)cc2)NC1=O,192.021616524
29023,[*]n1c(=O)cc(C)c2ccc(Cl)cc21,192.021616524
29024,[*]C(=O)NNc1nc2ccccc2s1,192.023157812
29025,[*]SC1=Nc2ccccc2C(=O)NN1,192.023157812
29026,[*]C1S/C(=N\c2ccccn2)NC1=O,192.023157812
29027,[*][C@@H]1S/C(=N\c2ccccn2)NC1=O,192.023157812
29028,[*]c1cc2[nH]c3c(c(=O)n2n1)CSC3,192.023157812
29029,[*]c1cs/c(=N/N=C/c2ccco2)[nH]1,192.023157812
29030,[*]c1cs/c(=N\N=C\c2ccco2)[nH]1,192.023157812
29031,[*]c1csc(N/N=C/c2ccco2)n1,192.023157812
29032,[*]c1csc(N/N=C\c2ccco2)n1,192.023157812
29033,[*][C@H]1[C@H](C#N)C(=O)N=C(SC)[C@H]1C#N,192.023157812
29034,[*]C(=O)/N=c1\nc2cccc(C)n2s1,192.023157812
29036,[*]C(=O)C1=C(C(F)(F)F)NC(=O)CC1,192.02723806
29037,[*]C1Cc2[nH]c3cc(F)ccc3c2S1,192.028323444
29038,[*]N1C(=O)c2ccccc2C1(O)C(=O)O,192.029682672
29039,[*][C@H]1Oc2ccccc2C(=O)[C@@H]1[N+](=O)[O-],192.029682672
29040,[*]c1c(O)oc2cc([N+](=O)[O-])c(C)cc12,192.029682672
29041,[*]c1ccc([N+](=O)[O-])c(/C(C=O)=C/O)c1,192.029682672
29042,[*]C/C(C#N)=N/Nc1ccc(Cl)cc1,192.032849904
29043,[*]C(=O)CC(CS(C)=O)C(=O)NO,192.0330538
29044,[*]C1N=C2C(C#N)=CN=C(SC)N2N1,192.034391192
29045,[*]c1csc(N/N=C\c2cc[nH]n2)n1,192.034391192
29046,[*]c1n[nH]c(N/N=C/c2cccs2)n1,192.034391192
29047,[*]c1nnc(N/N=C/c2cccs2)[nH]1,192.034391192
29048,[*]c1nnnn1/N=C(\C)c1cccs1,192.034391192
29049,[*]N/C=C1/C(=O)N(C)N=C1C(F)(F)F,192.03847144
29050,[*]N/C=C1\C(=O)N(C)N=C1C(F)(F)F,192.03847144
29051,[*]C(=O)N/N=C/c1cccc([N+](=O)[O-])c1,192.040916052
29052,[*]C1NC(=O)c2cc([N+](=O)[O-])ccc2N1,192.040916052
29053,[*]c1ccc(/C=N/N2CC(=O)NC2=O)o1,192.040916052
29054,[*]CC1=C([N+](=O)[O-])C(C)=NC(=O)C1C#N,192.040916052
29055,[*]C(=O)N/N=C/c1ccc([N+](=O)[O-])cc1,192.040916052
29057,[*]C(=O)N/N=C/c1ccccc1[N+](=O)[O-],192.040916052
29058,[*]C(=O)N/N=C\c1ccc([N+](=O)[O-])cc1,192.040916052
29059,[*]C(=O)N/N=C\c1cccc([N+](=O)[O-])c1,192.040916052
29060,[*]C1Nc2cc([N+](=O)[O-])ccc2NC1=O,192.040916052
29061,[*]C1Nc2ccc([N+](=O)[O-])cc2NC1=O,192.040916052
29062,[*]CN(N=C=O)c1ccc([N+](=O)[O-])cc1,192.040916052
29063,[*]C/C([O-])=N/c1nc2ccc(F)cn2n1,192.04528757991
29064,[*]C(=O)C1CC(=O)Nc2cc(F)ccc21,192.046081684
29065,[*]C(=O)[C@@H]1CC(=O)Nc2cc(F)ccc21,192.046081684
29066,[*]C(=O)[C@@H]1CC(=O)Nc2ccc(F)cc21,192.046081684
29067,[*]C(=O)[C@H]1CC(=O)Nc2cc(F)ccc21,192.046081684
29068,[*]C(=O)[C@H]1CC(=O)Nc2ccc(F)cc21,192.046081684
29069,[*]N1CC(O)=C(c2cccc(F)c2)C1=O,192.046081684
29070,[*]CCN1C(=O)C(=O)c2cccc(F)c21,192.046081684
29072,[*]N1CCC(C)=C(c2cccs2)C1=O,192.04830994
29073,[*]C1CC(=O)N(C)c2ccccc2S1,192.04830994
29074,[*]C1CN(C)C(=S)c2ccccc2O1,192.04830994
29075,[*][C@@]1(C)Sc2ccccc2N(C)C1=O,192.04830994
29076,[*][C@]1(C)Sc2ccccc2N(C)C1=O,192.04830994
29077,[*]c1sc2c(c1C#N)CC(C)(C)OC2,192.04830994
29078,[*]c1c(S(=O)CC)[nH]c2ccccc12,192.04830994
29079,[*]O/N=C1\CCCSc2ccccc21,192.04830994
29080,[*]O/N=C1\CCSc2ccc(C)cc21,192.04830994
29081,[*]CCN1C(=O)CSc2ccccc21,192.04830994
29082,[*]C1C(O)C(O)C(O)C([N+](=O)[O-])C1O,192.05081204
29083,[*]c1nc2c(=O)n(C)c(=O)nc-2n(C)n1,192.052149432
29084,[*]c1nc2nc(N)n(C)c(=O)c2[nH]c1=O,192.052149432
29085,[*]c1nnc2c(=O)n(C)c(=O)n(C)c2n1,192.052149432
29086,[*]c1nnc2c(n1)c(=O)n(C)c(=O)n2C,192.052149432
29087,[*]n1c(=O)[nH]c2nc(N)nc(C)c2c1=O,192.052149432
29088,[*]n1c(=O)n(C)c(=O)c2c(N)ncnc21,192.052149432
29089,[*]n1c(=O)n(C)c(=O)c2cnc(N)nc21,192.052149432
29090,[*][C@@H]1[NH+]=C(c2ccc3c(c2)OCO3)NO1,192.05294353609
29091,[*][C@H](C)/N=C/c1cc([N+](=O)[O-])ccc1[O-],192.05404069591
29092,[*]C(=O)NN(C)c1cccc(F)c1C#N,192.057315064
29093,[*]C1N=NC(c2ccc(F)cc2)=CN1O,192.057315064
29094,[*][N-]S(=O)(=O)N1C[C@@H](C)O[C@H](C)C1,192.05741182391
29095,[*][N-]S(=O)(=O)N1C[C@H](C)O[C@@H](C)C1,192.05741182391
29096,[*][N-]S(=O)(=O)N1C[C@H](C)O[C@H](C)C1,192.05741182391
29097,[*]CC1=CC2C=C(C)C=CC2N=C1Cl,192.058002032
29098,[*]N1CC=C(c2ccc(Cl)cc2)CC1,192.058002032
29099,[*]N1CC=C(c2cccc(Cl)c2)CC1,192.058002032
29100,[*]N1CC=C(c2ccccc2Cl)CC1,192.058002032
29101,[*]N1CCC=C(c2ccc(Cl)cc2)C1,192.058002032
29102,[*]N1CCC=C(c2cccc(Cl)c2)C1,192.058002032
29103,[*]SC(=N)N/N=C(\C)c1ccccc1,192.05954332
29104,[*]C1(C)CS/C(=N/c2cccnc2)N1,192.05954332
29105,[*]c1c(C)cc2nc(NN)sc2c1C,192.05954332
29106,[*]c1ccc(/C(C)=N/NC(N)=S)cc1,192.05954332
29107,[*]c1ccccc1/C(C)=N/NC(N)=S,192.05954332
29108,[*]C/C(=N\NC(N)=S)c1ccccc1,192.05954332
29109,[*]NC(=S)N/N=C(\C)c1ccccc1,192.05954332
29110,[*]NC(=S)N/N=C/c1ccc(C)cc1,192.05954332
29111,[*]C(C)NNc1nc2ccccc2s1,192.05954332
29113,[*]C1CCCN1/C=C/C(=O)C(F)(F)F,192.063623568
29114,[*][C@@H]1CCCN1/C=C/C(=O)C(F)(F)F,192.063623568
29115,[*][C@H]1CCCN1/C=C/C(=O)C(F)(F)F,192.063623568
29116,[*]C(=O)C1=CN[C@@H]2OC[C@]3(O)C=C[C@H]1[C@H]23,192.06606818
29117,[*]N1C(=O)C2C(C1=O)C1(C)C=CC2(C)O1,192.06606818
29118,[*]N1C(=O)[C@H]2[C@H](C1=O)[C@@]1(C)C=C[C@]2(C)O1,192.06606818
29119,[*]O/N=C(/C)C1COc2ccccc2O1,192.06606818
29120,[*]O/N=C(/C)c1ccc2c(c1)OCCO2,192.06606818
29121,[*]O/N=C(\C)C1COc2ccccc2O1,192.06606818
29122,[*]O/N=C(\C)c1ccc2c(c1)OCCO2,192.06606818
29123,[*]N1CCOc2ccccc2C1C(=O)O,192.06606818
29124,[*]N[C@@H]1CCOc2cc3c(cc21)OCO3,192.06606818
29125,[*]N[C@H]1CCOc2cc3c(cc21)OCO3,192.06606818
29126,[*]C(O)/C=N/c1ccc2c(c1)OCCO2,192.06606818
29127,[*]C(O)C(/N=C/c1ccccc1)C(=O)O,192.06606818
29128,[*]C(=O)CCC(=O)N/N=C/c1ccc[nH]1,192.07730156
29129,[*]C(=O)CN1C(=O)CCn2nc(C)cc21,192.07730156
29130,[*]c1c(C)[nH]c2c1c(=O)n(C)c(=O)n2C,192.07730156
29131,[*]c1ccc([N+](=O)[O-])cc1/C=N/N(C)C,192.07730156
29132,[*]C/C(=N/Nc1ccc(C)cc1)[N+](=O)[O-],192.07730156
29133,[*]CCN1C(=O)COc2ccc(N)nc21,192.07730156
29134,[*]N1CC(/C(N)=N/O)Oc2ccccc21,192.07730156
29135,[*]C(=O)NN=C1C=C(C)C(=NO)C(C)=C1,192.07730156
29136,[*]C/C(C)=N/Nc1ccc([N+](=O)[O-])cc1,192.07730156
29137,[*]n1c(=O)n(C)c(=O)c2c(C)c(C)[nH]c21,192.07730156
29138,[*]N1CCN(S(=O)(=O)N(C)C)CC1,192.080672688
29139,[*]c1cc(C)c2c(ccc3ccccc32)n1,192.08132432
29140,[*]c1cc2c(ccc3ccccc32)c(C)n1,192.08132432
29141,[*]c1cc(C)nc2c1ccc1ccccc12,192.08132432
29142,[*]c1ccc(C#Cc2ccnc(C)c2)cc1,192.08132432
29143,[*]c1cccc(C#Cc2cccc(N)c2)c1,192.08132432
29144,[*]c1cccc(C#Cc2ccccc2)c1N,192.08132432
29145,[*]c1cccc2cc3cccc(C)c3nc12,192.08132432
29146,[*]N1c2ccccc2C=Cc2ccccc21,192.08132432
29147,[*]C(=O)/C(=C\N(C)C)c1ccc(F)cc1,192.082467192
29148,[*][C@@H]1Nc2ccc(F)cc2[C@H]2OCC[C@@H]12,192.082467192
29149,[*][C@H]1Nc2ccc(F)cc2[C@H]2OCC[C@H]21,192.082467192
29150,[*][C@@H]1C(=O)Nc2cc(F)ccc2C[C@@H]1C,192.082467192
29151,[*]CCCN1C(=O)Cc2cc(F)ccc21,192.082467192
29152,[*]CCN1C(=O)CCc2cc(F)ccc21,192.082467192
29153,[*]CN1CC[C@H](C)Sc2ccccc21,192.084695448
29154,[*]CC[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O,192.087197548
29155,[*]c1cccc(/C=C/[NH+](C)C)c1[N+](=O)[O-],192.08932904409
29156,[*]C12CCC(=O)N1[C@H]1CC=CC[C@H]1CO2,192.102453688
29157,[*]C1C2=C(CCN1C=O)CC(OC)=CC2,192.102453688
29158,[*]c1oc2c(c1C)/C(=N/O)CC(C)(C)C2,192.102453688
29159,[*]c1oc2c(c1C)/C(=N\O)CC(C)(C)C2,192.102453688
29160,[*]C1C(=O)N(C)C2=C1C(=O)CC(C)(C)C2,192.102453688
29161,[*]C1C(C(C)=O)=C(C)NC(C)=C1C(C)=O,192.102453688
29162,[*]C1CC(=O)NC2=C1C(=O)CC(C)(C)C2,192.102453688
29163,[*]C1CC(O)=NC2=C1C(=O)CC(C)(C)C2,192.102453688
29164,[*][C@@H]1CC(=O)NC2=C1C(=O)CC(C)(C)C2,192.102453688
29165,[*][C@H]1CC(=O)NC2=C1C(=O)CC(C)(C)C2,192.102453688
29166,[*]c1cc2c([nH]c1=O)CC(C)(C)C[C@@H]2O,192.102453688
29167,[*]C(C)C1NCCc2cc(O)c(O)cc21,192.102453688
29168,[*]CC1c2cc(O)c(O)cc2CCN1C,192.102453688
29169,[*]C1C2C(=NN1C(C)=O)C1CCN2CC1,192.113687068
29170,[*][C@@H]1Cc2[nH]cnc2C2(CCOCC2)N1,192.113687068
29171,[*][C@H]1[C@@H]2C(=NN1C(C)=O)C1CCN2CC1,192.113687068
29172,[*][C@H]1[C@H]2C(=NN1C(C)=O)C1CCN2CC1,192.113687068
29173,[*]c1ccc(/C=N/N2CCN(C)CC2)o1,192.113687068
29174,[*]c1nn(C)c2c1/C(=N/OC)CC(C)C2,192.113687068
29175,[*]CC(=O)N/N=C/c1cc(C)n(C)c1C,192.113687068
29176,[*]N1CCN(/N=C\c2ccc(C)o2)CC1,192.113687068
29177,[*]N1CCc2nc(C)n(C)c(=O)c2CC1,192.113687068
29178,[*]N1CCc2nc[nH]c2C12CCOCC2,192.113687068
29179,[*]N1C[C@H](O)[C@@H]2C[C@H]1Cc1cnn(C)c12,192.113687068
29180,[*]C(=O)/C(=C/N(C)C)n1nc(C)cc1C,192.113687068
29181,[*]n1ncc2c1NC(=O)CC2CC(C)C,192.113687068
29182,[*]c1n[nH]c(NN=C2CCCCCC2)n1,192.12492044799998
29183,[*]n1nnnc1/C=C/N1CCCCCC1,192.12492044799998
29184,[*]N1CCC2(CC1)NCCc1[nH+]c[nH]c12,192.13694793208998
29185,[*]N1CCC2(CC1)NCCc1[nH]c[nH+]c12,192.13694793208998
29186,[*]N1CCC2(CC1)[NH2+]CCC1=NC=N[C@H]12,192.13694793208998
29187,[*]N1CCC2(CC1)[NH2+]CCc1nc[nH]c12,192.13694793208998
29188,[*]n1[nH+]c(C)c2c1NC1(CCC1)CCN2,192.13694793208998
29189,[*]C1CC/C=C/CC/C=C/CC/C1=N/O,192.138839196
29190,[*]C1CC/C=C/CC/C=C/CC/C1=N\O,192.138839196
29191,[*]C1CC2CC3(CC4CCC3C14)N(C)O2,192.138839196
29192,[*][C@@H]1CCC[C@](O)(C2(C#N)CCC2)CC1,192.138839196
29193,[*]N1CCC2=NN=C(CC(C)(C)C)[C@H]2C1,192.15007257599999
29194,[*]N1CCCn2ccnc2C1CC(C)C,192.15007257599999
29195,[*]c1ccc(I)o1,192.915037684
29196,[*][C@@H]1N=NC=C1I,192.926271064
29197,[*]c1[nH]ncc1I,192.926271064
29198,[*]c1n[nH]cc1I,192.926271064
29199,[*]c1c[nH]nc1I,192.926271064
29200,[*]c1cn[nH]c1I,192.926271064
29201,[*]n1cc(I)cn1,192.926271064
29202,[*]n1ccc(I)n1,192.926271064
29203,[*]n1cnc(I)c1,192.926271064
29204,[*]n1nccc1I,192.926271064
29205,[*][C@@H](Br)C(F)(F)C(F)F,192.927600044
29206,[*]c1cc(Cl)c(C)c(Cl)c1Cl,192.937858168
29207,[*]S(=O)(=O)c1c(F)cccc1Cl,192.952631236
29208,[*]S(=O)(=O)c1cc(Cl)ccc1F,192.952631236
29209,[*]S(=O)(=O)c1cc(F)cc(Cl)c1,192.952631236
29210,[*]S(=O)(=O)c1cc(F)ccc1Cl,192.952631236
29211,[*]S(=O)(=O)c1ccc(Cl)c(F)c1,192.952631236
29212,[*]S(=O)(=O)c1ccc(Cl)cc1F,192.952631236
29213,[*]S(=O)(=O)c1ccc(F)c(Cl)c1,192.952631236
29214,[*]S(=O)(=O)c1ccc(F)cc1Cl,192.952631236
29215,[*]S(=O)(=O)c1cccc(Cl)c1F,192.952631236
29216,[*]c1ccc(S(=O)(=O)F)cc1Cl,192.952631236
29217,[*]C(=O)NNC(=O)C(C)Br,192.961264532
29218,[*]c1ccc2c(c1Br)C=CC2,192.965287292
29219,[*]c1c(F)cc(S(=O)(=O)O)cc1F,192.977096396
29220,[*]OS(=O)(=O)c1c(F)cccc1F,192.977096396
29221,[*]OS(=O)(=O)c1cc(F)cc(F)c1,192.977096396
29222,[*]OS(=O)(=O)c1cc(F)ccc1F,192.977096396
29223,[*]OS(=O)(=O)c1ccc(F)c(F)c1,192.977096396
29224,[*]C(=O)C=C1Sc2ccccc2S1,192.97818178
29225,[*]S(=O)(=O)c1c(C)nn(C)c1Cl,192.983851112
29226,[*]S(=O)(=O)c1c(Cl)nn(C)c1C,192.983851112
29227,[*]N1N=C(C)C(O)(S(=O)(=O)O)C1=O,192.99191726
29228,[*]c1ccc([S@@](=O)C(F)(F)F)cc1,192.993495408
29229,[*]c1ccc([S@](=O)C(F)(F)F)cc1,192.993495408
29230,[*]C(=O)C1=Cc2ccccc2S1(=O)=O,192.99594002
29231,[*]c1nnc2c3[nH]cnc3nc(Cl)n12,193.00294674399998
29232,[*]CC[Sn](C)(C)C,193.003920116
29233,[*]C(=O)C1=Cc2cc(Cl)ccc2OC1,193.005632112
29234,[*]c1cc(=O)c2cc(C)c(Cl)cc2o1,193.005632112
29235,[*]c1cc(=O)c2cc(Cl)c(C)cc2o1,193.005632112
29236,[*][C@@H]1C(=O)c2ccccc2C(=O)[C@@H]1Cl,193.005632112
29237,[*]c1cc(=O)oc2cc(C)c(Cl)cc12,193.005632112
29238,[*]c1cc2oc(=O)cc(C)c2cc1Cl,193.005632112
29239,[*]c1ccc2c(=O)c(Cl)coc2c1C,193.005632112
29240,[*]c1ccc2c(C)c(Cl)c(=O)oc2c1,193.005632112
29241,[*]c1coc2cc(C)c(Cl)cc2c1=O,193.005632112
29242,[*]C1C=C(c2ccc(Cl)cc2)OC1=O,193.005632112
29243,[*]C1OC(c2ccc(Cl)cc2)=CC1=O,193.005632112
29244,[*]c1nc2cc([N+](=O)[O-])c(C)cc2s1,193.0071734
29245,[*]n1c(=S)[nH]c2cc(O)ccc2c1=O,193.0071734
29246,[*]C(=O)C(C)(C(F)(F)F)C(F)(F)F,193.008809036
29247,[*]S/C(=N\c1cccc(F)c1)[N-]C#N,193.01154492791
29248,[*]c1cc(=O)c2c(O)c(O)c(O)cc2o1,193.01369826
29249,[*]c1cc(=O)c2c(O)cc(O)c(O)c2o1,193.01369826
29250,[*]c1oc2cc(O)cc(O)c2c(=O)c1O,193.01369826
29251,[*]c1coc(=O)c2c(O)cc(O)c(O)c12,193.01369826
29252,[*]c1ccc(C2=CSCCS2)cc1,193.014567288
29253,[*]N1N=C(c2cccc(Cl)c2)CC1=O,193.016865492
29254,[*][C@@H]1Cc2nc(Cl)c(C#N)cc2CO1,193.016865492
29255,[*]c1nc(=O)c2cc(Cl)ccc2n1C,193.016865492
29256,[*]c1nc2c(Cl)cccc2c(=O)n1C,193.016865492
29257,[*]c1nc2cc(Cl)ccc2c(=O)n1C,193.016865492
29258,[*]c1nc2ccc(Cl)cc2c(=O)n1C,193.016865492
29259,[*]c1nc2ccc(Cl)cc2n(C)c1=O,193.016865492
29260,[*]c1nc2cccc(C)n2c(=O)c1Cl,193.016865492
29261,[*]c1nc2cccc(Cl)c2c(=O)n1C,193.016865492
29262,[*]c1nn(C(C)=O)c2cc(Cl)ccc12,193.016865492
29263,[*]c1nn(C)c2ccc(Cl)cc2c1=O,193.016865492
29264,[*]c1c(C)nc2ccc(Cl)cn2c1=O,193.016865492
29265,[*]c1c(Cl)nc2c(C)cccn2c1=O,193.016865492
29266,[*]c1c(N)c(O)nc2ccc(Cl)cc12,193.016865492
29267,[*]c1ccc2c(cnn2C(=O)CCl)c1,193.016865492
29268,[*]N/C=C1/C(=O)Nc2ccc(Cl)cc21,193.016865492
29269,[*]C1N=C(c2ccccc2Cl)NC1=O,193.016865492
29270,[*]n1c(C)nc2cc(Cl)ccc2c1=O,193.016865492
29271,[*]C(=O)CS(=O)(=O)CCCC(=O)O,193.017069388
29272,[*]C(=O)CC(CS(C)(=O)=O)C(=O)O,193.017069388
29273,[*][C@@H]1S/C(=N\c2ncccn2)NC1=O,193.01840678
29274,[*][C@H]1S/C(=N\c2ncccn2)NC1=O,193.01840678
29275,[*]C(=O)NNc1ncnc2ccsc12,193.01840678
29276,[*]C1Oc2cc([N+](=O)[O-])ccc2NC1=O,193.02493164
