smiles,mol_weight,NumAr,reagent-info
N[C@@H](Cc1ccncc1)C(=O)O,166.07422756,1,CHEMBL4249170
N[C@@H](Cc1ccncc1)C(=O)O,166.07422756,1,2385772
O=C(O)CP(=O)(O)c1ccc(Cl)cc1,233.984873046,1,CHEMBL1487507
O=C(O)c1cc(C2CC2)nc2c(Cl)cnn12,237.030504176,2,CHEMBL3445242
O=C(O)c1cc(C2CC2)nc2c(Cl)cnn12,237.030504176,2,12396494
Cc1cccc(-n2cnc(C(=O)O)c2)n1,203.069476528,2,CHEMBL1584972
Cc1cccc(-n2cnc(C(=O)O)c2)n1,203.069476528,2,1392884
CC(O)CCc1nc2cc(C(=O)O)ccc2[nH]1,234.100442308,2,CHEMBL1616363
CC(C)(C)S(=O)(=O)c1ccccc1C(=O)O,242.061279928,1,CHEMBL1871871
CC(C)(C)S(=O)(=O)c1ccccc1C(=O)O,242.061279928,1,312622
O=C(O)Cc1ccc(-c2ccccc2)c(F)c1,230.074307812,2,CHEMBL2152245
O=C(O)Cc1ccc(-c2ccccc2)c(F)c1,230.074307812,2,22059388
N[C@H](Cc1ccc(Cl)cc1)C(=O)O,199.04000624,1,CHEMBL1355710
N[C@H](Cc1ccc(Cl)cc1)C(=O)O,199.04000624,1,290
O=C(O)CNS(=O)(=O)c1ccccc1,215.025228768,1,CHEMBL37054
O=C(O)CNS(=O)(=O)c1ccccc1,215.025228768,1,187388
Cc1cc(Cl)ccc1OCCCC(=O)O,228.055321956,1,CHEMBL3187228
Cc1cc(Cl)ccc1OCCCC(=O)O,228.055321956,1,1680053
O=C(O)Cn1ccc(=O)c2ccccc21,203.058243148,2,CHEMBL3438363
O=C(O)Cn1ccc(=O)c2ccccc21,203.058243148,2,26507922
O=C(O)c1cccc2[nH]cnc12,162.042927432,2,CHEMBL130482
O=C(O)c1cccc2[nH]cnc12,162.042927432,2,6732190
O=C(O)C(O)Cc1ccc(O)c(O)c1,198.05282341999998,1,CHEMBL3392011
CCCCc1cc(C(=O)O)n[nH]1,168.089877624,1,CHEMBL428730
CCn1cc(OC(=O)c2cccnc2OC)cn1,247.095691276,2,CHEMBL4923708
CCn1cc(OC(=O)c2cccnc2OC)cn1,247.095691276,2,195580431
COc1ccccc1-c1cccc(C(=O)O)c1,228.078644244,2,CHEMBL4168210
COc1ccccc1-c1cccc(C(=O)O)c1,228.078644244,2,2574063
COc1nccc(C(F)(F)F)c1C(=O)O,221.029977712,1,CHEMBL3450771
COc1nccc(C(F)(F)F)c1C(=O)O,221.029977712,1,43827505
O=C(O)Cn1nc(C(F)(F)F)c2c1CCC2,234.061612188,1,CHEMBL1710069
O=C(O)Cn1nc(C(F)(F)F)c2c1CCC2,234.061612188,1,286832
Cc1nc2cc(C(=O)O)ccc2s1,193.019749464,2,CHEMBL1480093
Cc1nc2cc(C(=O)O)ccc2s1,193.019749464,2,873707
O=C(O)COc1ccc(Cl)cc1Cl,219.96939941199997,1,CHEMBL367623
O=C(O)COc1ccc(Cl)cc1Cl,219.96939941199997,1,57143
Nc1ccccc1C(=O)CCC(=O)O,193.073893212,1,CHEMBL1233898
Nc1ccccc1C(=O)CCC(=O)O,193.073893212,1,13356580
COc1c(O)cc(C(=O)O)cc1N(C)C,211.084457896,1,CHEMBL90045
O=C(O)c1ccc(OCC(F)(F)F)cn1,221.029977712,1,CHEMBL4867866
O=C(O)c1ccc(OCC(F)(F)F)cn1,221.029977712,1,85652873
Cc1cc(C)c2c(c1)NC(C(=O)O)C1CC=CC21,243.125928784,1,CHEMBL1334412
O=C(O)c1ccc(F)cc1,140.02735762,1,CHEMBL316860
O=C(O)c1ccc(F)cc1,140.02735762,1,159828
CCCCc1ccnn1-c1cc(C(=O)O)ccn1,245.11642672,2,CHEMBL4286063
O=C(O)c1ccc(N2CCCC2=O)cc1,205.073893212,1,CHEMBL33441
O=C(O)c1ccc(N2CCCC2=O)cc1,205.073893212,1,257699
Cc1ccc(C)n1-c1cc(C(=O)O)ccc1O,231.089543276,2,CHEMBL3182184
Cc1ccc(C)n1-c1cc(C(=O)O)ccc1O,231.089543276,2,266927
Cc1ccc(Cn2nc(C(=O)O)cc2C)cc1,230.105527688,2,CHEMBL3731015
Cc1ccc(Cn2nc(C(=O)O)cc2C)cc1,230.105527688,2,4394919
O=C(O)c1cnccn1,124.027277368,1,CHEMBL613
O=C(O)c1cnccn1,124.027277368,1,1081066
O=C(Oc1ccccc1)c1cc(O)c(O)c(O)c1,246.05282342,2,CHEMBL1970944
O=C(Oc1ccccc1)c1cc(O)c(O)c(O)c1,246.05282342,2,1576053
Cc1nn(CC(C)C)c(Cl)c1C(=O)O,216.066555336,1,CHEMBL1890177
Cc1nn(CC(C)C)c(Cl)c1C(=O)O,216.066555336,1,3426713
Cc1ccc(-c2noc(CCCC(=O)O)n2)cc1,246.100442308,2,CHEMBL4650666
Cc1ccc(-c2noc(CCCC(=O)O)n2)cc1,246.100442308,2,3363294
COc1ccc2c(c1)c(C(=O)O)c(C)n2C(C)C,247.120843404,2,CHEMBL1528549
COc1ccc2c(c1)c(C(=O)O)c(C)n2C(C)C,247.120843404,2,4116245
O=C(O)c1cnc2cc(C(F)(F)F)ccc2c1,241.035063092,2,CHEMBL3228134
O=C(O)c1cnc2cc(C(F)(F)F)ccc2c1,241.035063092,2,26506790
CS(=O)(=O)c1ccc(Cl)c(C(=O)O)c1,233.975357384,1,CHEMBL1442647
CS(=O)(=O)c1ccc(Cl)c(C(=O)O)c1,233.975357384,1,3208085
O=C(O)c1ccsc1Cc1cccs1,223.996571496,2,CHEMBL2360618
O=C(O)c1ccsc1Cc1cccs1,223.996571496,2,1734673
CC(C)(NCc1ccccc1Cl)C(=O)O,227.071306368,1,CHEMBL4945594
Cc1ccc2c(O)c(C(=O)O)cnc2c1C,217.073893212,2,CHEMBL384229
Cc1cc(C(=O)O)cnc1Cl,171.008706112,1,CHEMBL3236913
Cc1cc(C(=O)O)cnc1Cl,171.008706112,1,66322824
O=C(O)c1nc2cc(Cl)ccc2[nH]1,196.00395508,2,CHEMBL22586
O=C(O)c1nc2cc(Cl)ccc2[nH]1,196.00395508,2,13821233
